0000022,万科A
0000062,深振业A
0000092,中国宝安
0000312,大悦城
0000462,泛海控股
0000692,华侨城A
0004022,金融街
0005372,广宇发展
0005402,中天金融
0005602,我爱我家
0006562,金科股份
0006712,阳光城
0007182,苏宁环球
0007322,泰禾集团
0009262,福星股份
0009612,中南建设
0019792,招商蛇口
0020162,世荣兆业
0021462,荣盛发展
0022442,滨江集团
0022852,世联行
6000071,中国国贸
6000481,保利地产
6000641,南京高科
6000941,大名城
6001621,香江控股
6001771,雅戈尔
6001851,格力地产
6002081,新湖中宝
6002391,云南城投
6002661,北京城建
6003251,华发股份
6003401,华夏幸福
6003761,首开股份
6003831,金地集团
6003931,粤泰股份
6004661,蓝光发展
6005151,海航基础
6005651,迪马股份
6006041,市北高新
6006061,绿地控股
6006221,DR光大嘉
6006391,浦东金桥
6006411,万业企业
6006481,外高桥
6006491,城投控股
6006571,信达地产
6006631,陆家嘴
6006751,中华企业
6007081,光明地产
6007481,上实发展
6008231,世茂股份
6008481,上海临港
6008951,张江高科
6011551,新城控股
6015881,北辰实业
