0007582,中色股份
6003661,宁波韵升
6003921,盛和资源
6005491,厦门钨业
0008312,五矿稀土
6002591,广晟有色
6001111,北方稀土
0006122,焦作万方
6016001,中国铝业
6004971,驰宏锌锗
0008072,云铝股份
6003621,江西铜业
6004901,鹏欣资源
0008782,云南铜业
6002551,梦舟股份
0009602,锡业股份
6004591,贵研铂业
0000602,中金岭南
0024602,赣锋锂业
3006182,寒锐钴业
6010201,华钰矿业
6039931,洛阳钼业
6007111,盛屯矿业
6037991,华友钴业
0006302,铜陵有色
6002191,南山铝业
6019581,金钼股份
0009332,神火股份
0009752,银泰资源
6005311,豫光金铅
0022032,海亮股份
0004262,兴业矿业
6011681,西部矿业
6012121,白银有色
6006731,XD东阳光
6003381,西藏珠峰
