6003661,宁波韵升
6003931,粤泰股份
6039591,百利科技
6005361,中国软件
6005841,长电科技
6004601,士兰微
6037761,永安行
6036091,禾丰牧业
6004871,亨通光电
6032331,大参林
6038831,老百姓
6009651,福成股份
6003381,西藏珠峰
6030391,DR泛微网
6005621,国睿科技
6008111,东方集团
6011271,小康股份
6003771,宁沪高速
6003461,恒力股份
6036501,彤程新材
6004991,科达洁能
6005451,卓郎智能
6036581,安图生物
6003881,龙净环保
6006671,太极实业
6035851,苏利股份
6016361,旗滨集团
6001831,生益科技
6031281,华贸物流
6039391,益丰药房
6002361,桂冠电力
6001141,东睦股份
6037111,香飘飘
6039291,亚翔集成
6005631,法拉电子
6031981,迎驾贡酒
6038991,晨光文具
6006741,川投能源
6008631,内蒙华电
6003051,恒顺醋业
6007081,光明地产
6005481,深高速
6034211,鼎信通讯
6036691,灵康药业
6009981,九州通
6037301,岱美股份
6001611,天坛生物
6011581,重庆水务
6035171,绝味食品
6035671,珍宝岛
6009931,马应龙
6005801,卧龙电驱
6002011,生物股份
6037371,三棵树
6003501,山东高速
6030431,广州酒家
6010001,唐山港
6001361,当代明诚
6038661,桃李面包
6002601,凯乐科技
6038951,天永智能
6011391,深圳燃气
6001791,安通控股
6005781,京能电力
6039861,兆易创新
6006421,申能股份
6006811,百川能源
6008971,厦门空港
6037071,健友股份
6007201,祁连山
6019661,玲珑轮胎
6007171,天津港
6008081,马钢股份
6004221,昆药集团
6002561,广汇能源
6008231,世茂股份
6000731,上海梅林
6038821,金域医学
6033281,依顿电子
6030601,国检集团
6030981,森特股份
6007501,江中药业
6003231,瀚蓝环境
6000261,中远海能
6032981,杭叉集团
6005571,康缘药业
6000201,中原高速
6006731,东阳光
6038681,飞科电器
6012311,环旭电子
6036191,中曼石油
6035681,DR伟明环
6003801,健康元
6010031,柳钢股份
6003921,盛和资源
6009751,新五丰
6003481,阳泉煤业
6030561,德邦股份
6003761,首开股份
6003151,上海家化
6003291,中新药业
6017891,宁波建工
6010981,中南传媒
6013331,广深铁路
6001711,XD上海贝
6008721,中炬高新
6034441,吉比特
6017991,星宇股份
6004831,福能股份
6007561,浪潮软件
6016661,平煤股份
6005111,国药股份
6035991,广信股份
6006611,昂立教育
6015671,三星医疗
6001251,铁龙物流
6011681,西部矿业
6038331,欧派家居
6031081,润达医疗
6038031,瑞斯康达
6030251,大豪科技
6033671,辰欣药业
6007541,锦江股份
6008201,隧道股份
6005831,海油工程
6006931,东百集团
6007291,重庆百货
6006551,豫园股份
6035561,海兴电力
6001161,三峡水利
6008591,王府井
6003951,盘江股份
6004261,华鲁恒升
6000561,中国医药
6033061,华懋科技
6007391,辽宁成大
6000271,华电国际
6033681,柳药股份
6007791,水井坊
6004281,中远海特
6037661,隆鑫通用
6013681,绿城水务
6033691,今世缘
6010191,山东出版
6005591,老白干酒
6001621,香江控股
6002521,中恒集团
6002161,浙江医药
6006941,大商股份
6039891,艾华集团
6037281,鸣志电器
6000621,华润双鹤
6037331,仙鹤股份
6004201,现代制药
6005871,新华医疗
6008031,新奥股份
6005971,光明乳业
6005671,山鹰纸业
6033571,设计总院
6009871,DR航民股
6010211,春秋航空
6009711,恒源煤电
6002821,南钢股份
6004981,烽火通信
6006411,万业企业
6005651,迪马股份
6007821,新钢股份
6000071,中国国贸
6006571,信达地产
6000941,大名城
6010581,赛轮轮胎
6003121,平高电气
6033871,基蛋生物
6006481,外高桥
6007631,通策医疗
6002851,羚锐制药
6011001,恒立液压
6037131,密尔克卫
6005071,方大特钢
6035881,高能环境
6038851,吉祥航空
6008141,杭州解百
6032281,景旺电子
6006821,南京新百
6004771,杭萧钢构
6001671,联美控股
6037571,DR大元泵
6006631,陆家嘴
6012001,上海环境
6001881,兖州煤业
6002951,鄂尔多斯
6004911,龙元建设
6007021,舍得酒业
6019081,京运通
6000391,四川路桥
6030771,和邦生物
6035951,东尼电子
6003431,航天动力
6008811,亚泰集团
6005821,天地科技
6004151,小商品城
6006231,华谊集团
6006121,老凤祥
6001971,伊力特
6001231,兰花科创
6005001,中化国际
6008741,创业环保
6002801,中央商场
6004091,三友化工
6038981,好莱客
6038181,曲美家居
6031031,横店影视
6001381,中青旅
6033391,四方科技
6033551,莱克电气
6009731,宝胜股份
6005021,安徽水利
6032251,新凤鸣
6008351,上海机电
6007771,新潮能源
6002331,圆通速递
6010011,大同煤业
6003261,西藏天路
6038971,长城科技
6015981,中国外运
6030081,喜临门
6003251,华发股份
6019581,金钼股份
6035151,欧普照明
6009171,重庆燃气
6010161,节能风电
6016891,拓普集团
6006681,尖峰集团
6038161,顾家家居
6018011,皖新传媒
6032831,赛腾股份
6005771,精达股份
6003721,中航电子
6002611,阳光照明
6004181,江淮汽车
6007551,厦门国贸
6033631,傲农生物
6035871,地素时尚
6038061,XD福斯特
6011281,常熟银行
6008791,航天电子
6008261,兰生股份
6030801,新疆火炬
6010201,华钰矿业
6005211,华海药业
6009961,贵广网络
6005661,济川药业
6008501,华东电脑
6003911,航发科技
6009671,内蒙一机
