0000502,深天马A
0000622,深圳华强
0004132,东旭光电
0005362,华映科技
0005412,佛山照明
0006362,风华高科
0007252,京东方A
0007272,华东科技
0009702,中科三环
0009882,华工科技
0020252,航天电器
0020492,紫光国微
0020562,横店东磁
0021292,中环股份
0021382,顺络电子
0021562,通富微电
0021792,中航光电
0021802,纳思达
0021852,华天科技
0022172,合力泰
0022412,歌尔股份
0022732,水晶光电
0023712,北方华创
0023872,维信诺
0023892,航天彩虹
0024022,和而泰
0024492,国星光电
0024562,欧菲光
0024632,沪电股份
0024752,立讯精密
0025062,协鑫集成
0025122,达华智能
0026002,领益智造
0026182,丹邦科技
0026352,安洁科技
0027452,木林森
0028152,崇达技术
0028412,视源股份
0029162,深南电路
0029252,盈趣科技
0029382,鹏鼎控股
3000142,亿纬锂能
3000682,南都电源
3000882,长信科技
3001152,长盈精密
3002962,利亚德
3003232,华灿光电
3003732,扬杰科技
3004082,三环集团
3004572,赢合科技
3004582,全志科技
3004762,胜宏科技
3007472,锐科激光
6001511,航天机电
6001711,上海贝岭
6001831,生益科技
6002611,阳光照明
6003631,联创光电
6004601,士兰微
6005631,法拉电子
6005841,长电科技
6006671,太极实业
6007031,三安光电
6007071,彩虹股份
6008841,杉杉股份
6008851,宏发股份
6009901,四创电子
6012311,环旭电子
6031601,汇顶科技
6032281,景旺电子
6033281,依顿电子
6035011,韦尔股份
6035151,欧普照明
6037731,沃格光电
6039891,艾华集团
