0000092,中国宝安
0000662,中国长城
0004252,徐工机械
0005192,中兵红箭
0005472,航天发展
0006252,长安汽车
0007382,航发控制
0007682,中航飞机
0008182,航锦科技
0008252,太钢不锈
0008872,中鼎股份
0009012,航天科技
0020132,中航机电
0020232,海特高新
0020252,航天电器
0020802,中材科技
0021512,北斗星通
0021792,中航光电
0022542,泰和新材
0023682,太极股份
0023712,北方华创
0023892,航天彩虹
0024022,和而泰
0024142,高德红外
0024342,万里扬
0024652,海格通信
0025442,杰赛科技
0025832,海能达
0026252,光启技术
0026642,长鹰信质
3000102,立思辰
3000242,机器人
3000362,超图软件
3000532,欧比特
3001592,新研股份
3002572,开山股份
3003242,旋极信息
3003532,东土科技
3004742,景嘉微
3006992,光威复材
6000311,三一重工
6000381,中直股份
6001001,同方股份
6001181,中国卫星
6001511,航天机电
6001841,光电股份
6002711,航天信息
6003161,洪都航空
6003431,航天动力
6003631,联创光电
6003721,中航电子
6003911,航发科技
6004101,华胜天成
6004161,湘电股份
6004351,北方导航
6004821,中国动力
6005651,迪马股份
6006851,中船防务
6007051,中航资本
6007601,中航沈飞
6007651,中航重机
6008501,华东电脑
6008621,中航高科
6008791,航天电子
6008931,航发动力
6009671,内蒙一机
6009901,四创电子
6011061,中国一重
6016081,中信重工
6016111,中国核建
6017181,际华集团
6019891,中国重工
6036861,龙马环卫
6037121,七一二
6039931,洛阳钼业
