0000012,平安银行
0000022,万科A
0000062,深振业A
0000082,神州高铁
0000092,中国宝安
0000122,南玻A
0000162,深康佳A
0000212,深科技
0000272,深圳能源
0000282,国药一致
0000312,大悦城
0000342,神州数码
0000352,中国天楹
0000392,中集集团
0000402,东旭蓝天
0000462,泛海控股
0000502,深天马A
0000592,华锦股份
0000602,中金岭南
0000622,深圳华强
0000632,中兴通讯
0000662,中国长城
0000692,华侨城A
0000782,海王生物
0000882,盐田港
0000892,深圳机场
0001002,TCL集团
0001562,华数传媒
0001572,中联重科
0001582,常山北明
0001662,申万宏源
0003012,东方盛虹
0003332,美的集团
0003382,潍柴动力
0004002,许继电气
0004012,冀东水泥
0004022,金融街
0004132,东旭光电
0004152,渤海租赁
0004232,东阿阿胶
0004252,徐工机械
0004262,兴业矿业
0004292,粤高速A
0004882,晨鸣纸业
0005032,国新健康
0005132,丽珠集团
0005162,国际医学
0005252,红太阳
0005282,柳工
0005372,广宇发展
0005382,云南白药
0005392,粤电力A
0005402,中天金融
0005472,航天发展
0005532,安道麦A
0005552,神州信息
0005592,万向钱潮
0005602,我爱我家
0005632,陕国投A
0005642,供销大集
0005682,泸州老窖
0005812,威孚高科
0005822,北部湾港
0005912,太阳能
0005962,古井贡酒
0005982,兴蓉环境
0006002,建投能源
0006172,中油资本
0006232,吉林敖东
0006252,长安汽车
0006272,天茂集团
0006292,攀钢钒钛
0006302,铜陵有色
0006502,仁和药业
0006512,格力电器
0006562,金科股份
0006612,长春高新
0006712,阳光城
0006762,智度股份
0006812,视觉中国
0006832,远兴能源
0006852,中山公用
0006862,东北证券
0006902,宝新能源
0007032,恒逸石化
0007092,河钢股份
0007102,贝瑞基因
0007122,锦龙股份
0007172,韶钢松山
0007182,苏宁环球
0007232,美锦能源
0007252,京东方A
0007272,华东科技
0007282,国元证券
0007292,燕京啤酒
0007322,泰禾集团
0007382,航发控制
0007392,普洛药业
0007502,国海证券
0007582,中色股份
0007612,本钢板材
0007662,通化金马
0007682,中航飞机
0007762,广发证券
0007782,新兴铸管
0007832,长江证券
0007862,北新建材
0007892,万年青
0007932,华闻传媒
0008002,一汽轿车
0008072,云铝股份
0008182,航锦科技
0008252,太钢不锈
0008262,启迪桑德
0008302,鲁西化工
0008312,五矿稀土
0008392,中信国安
0008482,承德露露
0008582,五粮液
0008602,顺鑫农业
0008692,张裕A
0008762,新希望
0008772,天山股份
0008782,云南铜业
0008832,湖北能源
0008872,中鼎股份
0008952,双汇发展
0008982,鞍钢股份
0009012,航天科技
0009022,新洋丰
0009102,大亚圣象
0009212,海信家电
0009262,福星股份
0009302,中粮生化
0009322,华菱钢铁
0009332,神火股份
0009352,四川双马
0009372,冀中能源
0009382,紫光股份
0009502,重药控股
0009512,中国重汽
0009592,首钢股份
0009602,锡业股份
0009612,中南建设
0009632,华东医药
0009682,蓝焰控股
0009702,中科三环
0009752,银泰资源
0009772,浪潮信息
0009802,众泰汽车
0009832,西山煤电
0009872,越秀金控
0009882,华工科技
0009892,九芝堂
0009902,诚志股份
0009972,新大陆
0009982,隆平高科
0009992,华润三九
0018722,招商港口
0019652,招商公路
0019792,招商蛇口
0020012,新和成
0020022,鸿达兴业
0020042,华邦健康
0020072,华兰生物
0020082,大族激光
0020102,传化智联
0020132,中航机电
0020162,世荣兆业
0020192,亿帆医药
0020232,海特高新
0020242,苏宁易购
0020252,航天电器
0020272,分众传媒
0020282,思源电气
0020302,达安基因
0020322,苏泊尔
0020352,华帝股份
0020382,双鹭药业
0020422,华孚时尚
0020442,美年健康
0020472,宝鹰股份
0020482,宁波华翔
0020492,紫光国微
0020502,三花智控
0020512,中工国际
0020562,横店东磁
0020612,浙江交科
0020652,东华软件
0020742,国轩高科
0020752,沙钢股份
0020782,太阳纸业
0020802,中材科技
0020812,金螳螂
0020852,万丰奥威
0020912,江苏国泰
0020922,中泰化学
0021082,沧州明珠
0021102,三钢闽光
0021182,紫鑫药业
0021202,韵达股份
0021272,南极电商
0021282,露天煤业
0021292,中环股份
0021312,利欧股份
0021382,顺络电子
0021422,宁波银行
0021462,荣盛发展
0021512,北斗星通
0021522,广电运通
0021532,石基信息
0021552,湖南黄金
0021562,通富微电
0021572,正邦科技
0021682,惠程科技
0021742,游族网络
0021762,江特电机
0021792,中航光电
0021802,纳思达
0021832,怡亚通
0021852,华天科技
0021912,劲嘉股份
0021952,二三四五
0022022,金风科技
0022032,海亮股份
0022122,南洋股份
0022172,合力泰
0022232,鱼跃医疗
0022302,科大讯飞
0022332,塔牌集团
0022362,大华股份
0022372,恒邦股份
0022412,歌尔股份
0022422,九阳股份
0022442,滨江集团
0022492,大洋电机
0022512,步步高
0022522,上海莱士
0022582,利尔化学
0022622,恩华药业
0022662,浙富控股
0022682,卫士通
0022712,东方雨虹
0022732,水晶光电
0022802,联络互动
0022812,光迅科技
0022852,世联行
0022922,奥飞娱乐
0022942,信立泰
0022992,圣农发展
