0000252,特力A
0005592,万向钱潮
0005812,威孚高科
0006252,长安汽车
0008002,一汽轿车
0009512,中国重汽
0009802,众泰汽车
0020482,宁波华翔
0020852,万丰奥威
0024342,万里扬
0024882,金固股份
0025942,比亚迪
0025952,豪迈科技
0026252,光启技术
0029202,德赛西威
3007502,宁德时代
6000061,东风汽车
6000661,宇通客车
6001041,上汽集团
6001661,福田汽车
6002971,广汇汽车
6004181,江淮汽车
6006991,均胜电子
6007331,北汽蓝谷
6007411,华域汽车
6007421,一汽富维
6009331,爱柯迪
6011271,小康股份
6012381,广汽集团
6016331,长城汽车
6016891,拓普集团
6017771,力帆股份
6017991,星宇股份
6019661,玲珑轮胎
6030131,亚普股份
6031211,华培动力
6033051,旭升股份
6033581,华达科技
6035961,伯特利
6037301,岱美股份
6039971,继峰股份
